deception,story_length,question_order,sample_id,story,question,choices,answer,question_old,answer_old
True,1,0,88,"Oliver, Benjamin, Emily, Chloe and Aria entered the kitchen. The strawberry is in the red_drawer. Oliver moved the strawberry to the blue_box. Oliver exited the kitchen. Benjamin made no movements and stayed in the kitchen for 1 minute. Benjamin exited the kitchen. Emily made no movements and stayed in the kitchen for 1 minute. Emily exited the kitchen. Chloe moved the strawberry to the red_pantry. Chloe exited the kitchen. Aria moved the strawberry to the red_drawer. Aria exited the kitchen. Oliver, Benjamin, Emily, Chloe and Aria entered the waiting_room. Chloe publicly claimed that strawberry is in the red_box now. Aria privately told Oliver that the strawberry is in the red_drawer now.",Where is the strawberry really?,"A. blue_suitcase, B. blue_bucket, C. blue_pantry, D. blue_basket, E. blue_drawer, F. green_suitcase, G. green_pantry, H. green_cupboard, I. red_crate, J. green_box, K. red_drawer, L. blue_box, M. red_pantry, N. red_box, O. green_bottle",red_drawer,Where is the strawberry really?,red_drawer
False,2,0,29,"Gracie, Amelia, Evelyn, Nathan and Chloe entered the basement. The asparagus is in the green_drawer. Chloe lost his phone. Gracie moved the asparagus to the green_bathtub. Gracie exited the basement. Amelia made no movements and stayed in the basement for 1 minute. Amelia exited the basement. Evelyn made no movements and stayed in the basement for 1 minute. Evelyn exited the basement. Nathan moved the asparagus to the red_container. Nathan exited the basement. Chloe made no movements and stayed in the basement for 1 minute. Gracie dislikes the grapes. Chloe exited the basement. Gracie, Amelia, Evelyn, Nathan and Chloe entered the waiting_room. Chloe, Gracie and Nathan entered the basement. The asparagus is in the red_container. Chloe moved the asparagus to the blue_basket. Chloe exited the basement. Gracie moved the asparagus to the red_bucket. Gracie exited the basement. Amelia lost his gloves. Nathan made no movements and stayed in the basement for 1 minute. Nathan exited the basement. Chloe, Gracie and Nathan entered the waiting_room.",Where is the asparagus really?,"A. red_treasure_chest, B. green_treasure_chest, C. green_cupboard, D. blue_drawer, E. green_bottle, F. blue_pantry, G. green_box, H. blue_box, I. red_suitcase, J. red_crate, K. green_drawer, L. red_bucket, M. blue_basket, N. red_container, O. green_bathtub",red_bucket,Where is the asparagus really?,red_bucket
True,1,0,93,"Emily, Jack, Ethan, James and Oliver entered the lounge. The spinach is in the blue_container. Emily moved the spinach to the red_drawer. Emily exited the lounge. Jack made no movements and stayed in the lounge for 1 minute. Jack exited the lounge. Ethan made no movements and stayed in the lounge for 1 minute. Ethan exited the lounge. James made no movements and stayed in the lounge for 1 minute. James exited the lounge. Oliver made no movements and stayed in the lounge for 1 minute. Oliver exited the lounge. Emily, Jack, Ethan, James and Oliver entered the waiting_room. Ethan publicly claimed that spinach is in the red_crate now. Oliver privately told Ethan that the spinach is in the red_suitcase now.",Where is the spinach really?,"A. green_pantry, B. green_box, C. red_box, D. red_treasure_chest, E. green_bottle, F. red_suitcase, G. blue_container, H. red_container, I. red_drawer, J. red_crate, K. blue_bucket, L. red_bucket, M. blue_bathtub, N. red_envelope, O. green_bathtub",red_drawer,Where is the spinach really?,red_drawer
False,1,0,91,"James, Alexander, Ava, Ethan and William entered the lounge. The orange is in the green_treasure_chest. James lost his phone. James moved the orange to the red_suitcase. James exited the lounge. Alexander made no movements and stayed in the lounge for 1 minute. Alexander exited the lounge. Ava made no movements and stayed in the lounge for 1 minute. Ava exited the lounge. Ethan moved the orange to the blue_bathtub. Ethan exited the lounge. William made no movements and stayed in the lounge for 1 minute. Ava dislikes the melon. William exited the lounge. James, Alexander, Ava, Ethan and William entered the waiting_room.",Where is the orange really?,"A. green_treasure_chest, B. blue_bathtub, C. blue_bucket, D. red_suitcase, E. green_crate, F. red_treasure_chest, G. blue_suitcase, H. blue_container, I. red_pantry, J. green_cupboard, K. green_bathtub, L. blue_pantry, M. green_basket, N. green_pantry, O. green_drawer",blue_bathtub,Where is the orange really?,blue_bathtub
True,1,0,97,"Ethan, Lily, Isla, Olivia and James entered the front_yard. Ethan dislikes the cherry. The cherry is in the red_bucket. James likes the green_treasure_chest. Ethan made no movements and stayed in the front_yard for 1 minute. Ethan exited the front_yard. Lily made no movements and stayed in the front_yard for 1 minute. Lily exited the front_yard. Isla moved the cherry to the red_suitcase. Isla exited the front_yard. Olivia made no movements and stayed in the front_yard for 1 minute. Olivia exited the front_yard. James moved the cherry to the red_bucket. James exited the front_yard. Ethan, Lily, Isla, Olivia and James entered the waiting_room. Isla saw a mouse. Isla publicly claimed that cherry is in the red_bucket now. James privately told Isla that the cherry is in the red_drawer now.",Where is the cherry really?,"A. green_bottle, B. red_bucket, C. blue_treasure_chest, D. red_drawer, E. red_suitcase, F. green_treasure_chest, G. green_pantry, H. green_suitcase, I. green_cupboard, J. red_treasure_chest, K. red_envelope, L. green_crate, M. red_crate, N. red_box, O. red_container",red_bucket,Where is the cherry really?,red_bucket
False,3,0,46,"Nathan, Isla, Charlotte, Gracie and Chloe entered the hall. The grapes is in the green_pantry. Nathan moved the grapes to the blue_treasure_chest. Nathan exited the hall. Isla made no movements and stayed in the hall for 1 minute. Charlotte lost his gloves. Isla exited the hall. Charlotte moved the grapes to the green_treasure_chest. Charlotte exited the hall. Gracie moved the grapes to the blue_bucket. Gracie exited the hall. Chloe moved the grapes to the green_pantry. Chloe exited the hall. Nathan, Isla, Charlotte, Gracie and Chloe entered the waiting_room. Chloe, Gracie and Isla entered the bathroom. The grapefruit is in the red_drawer. Chloe made no movements and stayed in the bathroom for 1 minute. Chloe lost his gloves. Chloe exited the bathroom. Gracie moved the grapefruit to the green_bathtub. Gracie exited the bathroom. Isla moved the grapefruit to the red_container. Isla exited the bathroom. Chloe, Gracie and Isla entered the waiting_room. Isla, Nathan, Chloe and Gracie entered the bathroom. The pear is in the red_box. Gracie likes the red_crate. Isla moved the pear to the green_bathtub. Isla exited the bathroom. Nathan made no movements and stayed in the bathroom for 1 minute. Nathan exited the bathroom. Nathan dislikes the grapes. Chloe moved the pear to the red_drawer. Chloe exited the bathroom. Gracie made no movements and stayed in the bathroom for 1 minute. Gracie exited the bathroom. Isla, Nathan, Chloe and Gracie entered the waiting_room.",Where is the grapes really?,"A. blue_drawer, B. green_box, C. blue_basket, D. red_suitcase, E. red_crate, F. blue_bucket, G. green_pantry, H. green_treasure_chest, I. blue_treasure_chest, J. green_crate, K. red_drawer, L. red_box, M. green_bathtub, N. red_container, O. blue_bathtub",green_pantry,Where is the grapes really?,green_pantry
True,1,0,47,"Mila saw a cat. Mila, Jackson, Emily, Ella and Ethan entered the playroom. The strawberry is in the blue_treasure_chest. Mila made no movements and stayed in the playroom for 1 minute. Mila exited the playroom. Jackson made no movements and stayed in the playroom for 1 minute. Jackson exited the playroom. Emily moved the strawberry to the blue_drawer. Emily exited the playroom. Ella made no movements and stayed in the playroom for 1 minute. Ella exited the playroom. Ethan moved the strawberry to the blue_treasure_chest. Ethan exited the playroom. Mila, Jackson, Emily, Ella and Ethan entered the waiting_room. Emily privately told Mila that the strawberry is in the blue_drawer now.",Where is the strawberry really?,"A. green_bathtub, B. red_bottle, C. blue_suitcase, D. blue_bucket, E. red_crate, F. blue_treasure_chest, G. blue_drawer, H. blue_box, I. blue_basket, J. red_container, K. green_basket, L. red_bucket, M. green_bottle, N. green_treasure_chest, O. red_treasure_chest",blue_treasure_chest,Where is the strawberry really?,blue_treasure_chest
False,2,0,56,"Ethan, Ava, Gracie, Mila and Elizabeth entered the sunroom. The corn is in the red_suitcase. Ethan made no movements and stayed in the sunroom for 1 minute. Ethan exited the sunroom. Ava moved the corn to the red_bottle. Ava exited the sunroom. Gracie made no movements and stayed in the sunroom for 1 minute. Gracie exited the sunroom. Ethan dislikes the sweet_potato. Mila made no movements and stayed in the sunroom for 1 minute. Mila exited the sunroom. Elizabeth moved the corn to the red_suitcase. Mila saw a cat. Elizabeth exited the sunroom. Ethan, Ava, Gracie, Mila and Elizabeth entered the waiting_room. Gracie, Ava and Elizabeth entered the sunroom. The corn is in the red_suitcase. Gracie moved the corn to the green_suitcase. Gracie exited the sunroom. Ava made no movements and stayed in the sunroom for 1 minute. Ava exited the sunroom. Elizabeth moved the corn to the green_treasure_chest. Elizabeth exited the sunroom. Gracie, Ava and Elizabeth entered the waiting_room.",Where is the corn really?,"A. green_suitcase, B. red_suitcase, C. red_bottle, D. green_treasure_chest, E. blue_basket, F. blue_drawer, G. green_basket, H. blue_treasure_chest, I. red_pantry, J. blue_bucket, K. blue_crate, L. blue_box, M. green_drawer, N. red_crate, O. red_drawer",green_treasure_chest,Where is the corn really?,green_treasure_chest
False,2,0,99,"Ella, James, Avery, Evelyn and Mila entered the office. Evelyn lost his phone. The pineapple is in the green_crate. Ella made no movements and stayed in the office for 1 minute. Ella exited the office. James moved the pineapple to the green_drawer. Avery likes the blue_basket. James exited the office. Avery moved the pineapple to the green_bathtub. Avery exited the office. Evelyn moved the pineapple to the red_crate. Evelyn exited the office. Mila moved the pineapple to the green_crate. Mila exited the office. Ella, James, Avery, Evelyn and Mila entered the waiting_room. Evelyn, James and Mila entered the sunroom. The broccoli is in the blue_basket. Evelyn made no movements and stayed in the sunroom for 1 minute. Avery lost his watch. Evelyn exited the sunroom. James moved the broccoli to the green_cupboard. James exited the sunroom. Mila made no movements and stayed in the sunroom for 1 minute. Mila exited the sunroom. Evelyn, James and Mila entered the waiting_room.",Where is the pineapple really?,"A. red_drawer, B. blue_container, C. red_box, D. blue_bucket, E. green_basket, F. green_crate, G. red_pantry, H. red_crate, I. green_bathtub, J. green_drawer, K. blue_pantry, L. blue_basket, M. green_cupboard, N. green_box, O. blue_treasure_chest",green_crate,Where is the pineapple really?,green_crate
True,1,0,13,"Mason, Lily, Emily, Noah and Isla entered the staircase. The watermelon is in the green_box. Mason made no movements and stayed in the staircase for 1 minute. Mason exited the staircase. Lily made no movements and stayed in the staircase for 1 minute. Lily lost his phone. Lily exited the staircase. Emily made no movements and stayed in the staircase for 1 minute. Emily exited the staircase. Noah made no movements and stayed in the staircase for 1 minute. Noah exited the staircase. Isla moved the watermelon to the green_box. Isla exited the staircase. Mason, Lily, Emily, Noah and Isla entered the waiting_room. Emily privately told Mason that the watermelon is in the blue_pantry now.",Where is the watermelon really?,"A. green_basket, B. red_suitcase, C. green_treasure_chest, D. green_bathtub, E. red_container, F. green_box, G. blue_container, H. blue_pantry, I. red_drawer, J. green_cupboard, K. blue_treasure_chest, L. red_treasure_chest, M. green_drawer, N. red_box, O. blue_box",green_box,Where is the watermelon really?,green_box
